"processo","cdacordao","classe","assunto","relator","comarca","orgao_julgador","data_julgamento","data_publicacao","ementa","tem_protesto","tem_danos","tem_duplicata","tem_contrato","tem_rel_juridica","cd_processo.x","data.x","cd_processo.y","data.y","cd_processo.x.x","data.x.x","cd_processo.y.y","data.y.y","dispositivo","papel","resultado_dispositivo","favorabilidade"
"10051447920198260451","14297835","Apelação Cível","Prestação de Serviços","Angela Moreno Pacheco de Rezende Lopes","Piracicaba","27ª Câmara de Direito Privado",2021-01-22,2021-01-22,"RESCISÃO CONTRATUAL COM PEDIDO DE INDENIZAÇÃO POR DANOS MORAIS –  Preliminar de incompetência territorial afastada –  Foro do domicilio da autora que é competente para processar a julgar a demanda –  Código de Defesa do Consumidor que aplica-se na hipótese dos autos –  Teoria finalista mitigada –  Vulnerabilidade técnica e informacional quanto ao objeto do contrato constatada –  Todavia, a sentença, no mérito, comporta reforma –  Contrato firmado entre as partes, por escrito, que é claro quanto à exigibilidade de prestações mensais de R$ 400,00, sendo inverossímil a tese autoral de que acreditava que o custo era de R$ 400,00 anuais –  Fatos constitutivos do direito autoral que não foram minimamente demonstrados –  Ônus do pagamento das verbas sucumbenciais invertido –  PRELIMINAR AFASTADA. RECURSO DA AUTORA DESPROVIDO. RECURSO DA RÉ PROVIDO   (TJSP;  Apelação Cível 1005144-79.2019.8.26.0451; Relator (a): Angela Moreno Pacheco de Rezende Lopes; Órgão Julgador: 27ª Câmara de Direito Privado; Foro de Piracicaba - 3ª Vara Cível; Data do Julgamento: 22/01/2021; Data de Registro: 22/01/2021)",FALSE,TRUE,FALSE,FALSE,FALSE,"RI006679K0000",2021-01-22,"RI006679K12KW",2021-02-24,"RI006679K0000",2021-01-22,"RI006679K12KW",2021-02-24,"Rejeitaram os embargos. V. U.","re","embargos rejeitados","indefinido"
"10051447920198260451","14297835","Apelação Cível","Prestação de Serviços","Angela Moreno Pacheco de Rezende Lopes","Piracicaba","27ª Câmara de Direito Privado",2021-01-22,2021-01-22,"RESCISÃO CONTRATUAL COM PEDIDO DE INDENIZAÇÃO POR DANOS MORAIS –  Preliminar de incompetência territorial afastada –  Foro do domicilio da autora que é competente para processar a julgar a demanda –  Código de Defesa do Consumidor que aplica-se na hipótese dos autos –  Teoria finalista mitigada –  Vulnerabilidade técnica e informacional quanto ao objeto do contrato constatada –  Todavia, a sentença, no mérito, comporta reforma –  Contrato firmado entre as partes, por escrito, que é claro quanto à exigibilidade de prestações mensais de R$ 400,00, sendo inverossímil a tese autoral de que acreditava que o custo era de R$ 400,00 anuais –  Fatos constitutivos do direito autoral que não foram minimamente demonstrados –  Ônus do pagamento das verbas sucumbenciais invertido –  PRELIMINAR AFASTADA. RECURSO DA AUTORA DESPROVIDO. RECURSO DA RÉ PROVIDO   (TJSP;  Apelação Cível 1005144-79.2019.8.26.0451; Relator (a): Angela Moreno Pacheco de Rezende Lopes; Órgão Julgador: 27ª Câmara de Direito Privado; Foro de Piracicaba - 3ª Vara Cível; Data do Julgamento: 22/01/2021; Data de Registro: 22/01/2021)",FALSE,TRUE,FALSE,FALSE,FALSE,"RI006679K0000",2021-01-22,"RI006679K12KW",2021-02-24,"RI006679K12KW",2021-02-24,"RI006679K0000",2021-01-22,"Afastada a preliminar, negaram provimento ao recurso da autora e deram provimento ao recurso da ré. V.U.","re","duvida","indefinido"
"10051447920198260451","14297835","Apelação Cível","Prestação de Serviços","Angela Moreno Pacheco de Rezende Lopes","Piracicaba","27ª Câmara de Direito Privado",2021-01-22,2021-01-22,"RESCISÃO CONTRATUAL COM PEDIDO DE INDENIZAÇÃO POR DANOS MORAIS –  Preliminar de incompetência territorial afastada –  Foro do domicilio da autora que é competente para processar a julgar a demanda –  Código de Defesa do Consumidor que aplica-se na hipótese dos autos –  Teoria finalista mitigada –  Vulnerabilidade técnica e informacional quanto ao objeto do contrato constatada –  Todavia, a sentença, no mérito, comporta reforma –  Contrato firmado entre as partes, por escrito, que é claro quanto à exigibilidade de prestações mensais de R$ 400,00, sendo inverossímil a tese autoral de que acreditava que o custo era de R$ 400,00 anuais –  Fatos constitutivos do direito autoral que não foram minimamente demonstrados –  Ônus do pagamento das verbas sucumbenciais invertido –  PRELIMINAR AFASTADA. RECURSO DA AUTORA DESPROVIDO. RECURSO DA RÉ PROVIDO   (TJSP;  Apelação Cível 1005144-79.2019.8.26.0451; Relator (a): Angela Moreno Pacheco de Rezende Lopes; Órgão Julgador: 27ª Câmara de Direito Privado; Foro de Piracicaba - 3ª Vara Cível; Data do Julgamento: 22/01/2021; Data de Registro: 22/01/2021)",FALSE,TRUE,FALSE,FALSE,FALSE,"RI006679K0000",2021-01-22,"RI006679K12KW",2021-02-24,"RI006679K12KW",2021-02-24,"RI006679K12KW",2021-02-24,"Rejeitaram os embargos. V. U.","re","embargos rejeitados","indefinido"
"10051447920198260451","14297835","Apelação Cível","Prestação de Serviços","Angela Moreno Pacheco de Rezende Lopes","Piracicaba","27ª Câmara de Direito Privado",2021-01-22,2021-01-22,"RESCISÃO CONTRATUAL COM PEDIDO DE INDENIZAÇÃO POR DANOS MORAIS –  Preliminar de incompetência territorial afastada –  Foro do domicilio da autora que é competente para processar a julgar a demanda –  Código de Defesa do Consumidor que aplica-se na hipótese dos autos –  Teoria finalista mitigada –  Vulnerabilidade técnica e informacional quanto ao objeto do contrato constatada –  Todavia, a sentença, no mérito, comporta reforma –  Contrato firmado entre as partes, por escrito, que é claro quanto à exigibilidade de prestações mensais de R$ 400,00, sendo inverossímil a tese autoral de que acreditava que o custo era de R$ 400,00 anuais –  Fatos constitutivos do direito autoral que não foram minimamente demonstrados –  Ônus do pagamento das verbas sucumbenciais invertido –  PRELIMINAR AFASTADA. RECURSO DA AUTORA DESPROVIDO. RECURSO DA RÉ PROVIDO   (TJSP;  Apelação Cível 1005144-79.2019.8.26.0451; Relator (a): Angela Moreno Pacheco de Rezende Lopes; Órgão Julgador: 27ª Câmara de Direito Privado; Foro de Piracicaba - 3ª Vara Cível; Data do Julgamento: 22/01/2021; Data de Registro: 22/01/2021)",FALSE,TRUE,FALSE,FALSE,FALSE,"RI006679K12KW",2021-02-24,"RI006679K0000",2021-01-22,"RI006679K0000",2021-01-22,"RI006679K0000",2021-01-22,"Afastada a preliminar, negaram provimento ao recurso da autora e deram provimento ao recurso da ré. V.U.","re","duvida","indefinido"
"10051447920198260451","14297835","Apelação Cível","Prestação de Serviços","Angela Moreno Pacheco de Rezende Lopes","Piracicaba","27ª Câmara de Direito Privado",2021-01-22,2021-01-22,"RESCISÃO CONTRATUAL COM PEDIDO DE INDENIZAÇÃO POR DANOS MORAIS –  Preliminar de incompetência territorial afastada –  Foro do domicilio da autora que é competente para processar a julgar a demanda –  Código de Defesa do Consumidor que aplica-se na hipótese dos autos –  Teoria finalista mitigada –  Vulnerabilidade técnica e informacional quanto ao objeto do contrato constatada –  Todavia, a sentença, no mérito, comporta reforma –  Contrato firmado entre as partes, por escrito, que é claro quanto à exigibilidade de prestações mensais de R$ 400,00, sendo inverossímil a tese autoral de que acreditava que o custo era de R$ 400,00 anuais –  Fatos constitutivos do direito autoral que não foram minimamente demonstrados –  Ônus do pagamento das verbas sucumbenciais invertido –  PRELIMINAR AFASTADA. RECURSO DA AUTORA DESPROVIDO. RECURSO DA RÉ PROVIDO   (TJSP;  Apelação Cível 1005144-79.2019.8.26.0451; Relator (a): Angela Moreno Pacheco de Rezende Lopes; Órgão Julgador: 27ª Câmara de Direito Privado; Foro de Piracicaba - 3ª Vara Cível; Data do Julgamento: 22/01/2021; Data de Registro: 22/01/2021)",FALSE,TRUE,FALSE,FALSE,FALSE,"RI006679K12KW",2021-02-24,"RI006679K0000",2021-01-22,"RI006679K0000",2021-01-22,"RI006679K12KW",2021-02-24,"Rejeitaram os embargos. V. U.","re","embargos rejeitados","indefinido"
"10051447920198260451","14297835","Apelação Cível","Prestação de Serviços","Angela Moreno Pacheco de Rezende Lopes","Piracicaba","27ª Câmara de Direito Privado",2021-01-22,2021-01-22,"RESCISÃO CONTRATUAL COM PEDIDO DE INDENIZAÇÃO POR DANOS MORAIS –  Preliminar de incompetência territorial afastada –  Foro do domicilio da autora que é competente para processar a julgar a demanda –  Código de Defesa do Consumidor que aplica-se na hipótese dos autos –  Teoria finalista mitigada –  Vulnerabilidade técnica e informacional quanto ao objeto do contrato constatada –  Todavia, a sentença, no mérito, comporta reforma –  Contrato firmado entre as partes, por escrito, que é claro quanto à exigibilidade de prestações mensais de R$ 400,00, sendo inverossímil a tese autoral de que acreditava que o custo era de R$ 400,00 anuais –  Fatos constitutivos do direito autoral que não foram minimamente demonstrados –  Ônus do pagamento das verbas sucumbenciais invertido –  PRELIMINAR AFASTADA. RECURSO DA AUTORA DESPROVIDO. RECURSO DA RÉ PROVIDO   (TJSP;  Apelação Cível 1005144-79.2019.8.26.0451; Relator (a): Angela Moreno Pacheco de Rezende Lopes; Órgão Julgador: 27ª Câmara de Direito Privado; Foro de Piracicaba - 3ª Vara Cível; Data do Julgamento: 22/01/2021; Data de Registro: 22/01/2021)",FALSE,TRUE,FALSE,FALSE,FALSE,"RI006679K12KW",2021-02-24,"RI006679K0000",2021-01-22,"RI006679K12KW",2021-02-24,"RI006679K0000",2021-01-22,"Afastada a preliminar, negaram provimento ao recurso da autora e deram provimento ao recurso da ré. V.U.","re","duvida","indefinido"
"10051447920198260451","14297835","Apelação Cível","Prestação de Serviços","Angela Moreno Pacheco de Rezende Lopes","Piracicaba","27ª Câmara de Direito Privado",2021-01-22,2021-01-22,"RESCISÃO CONTRATUAL COM PEDIDO DE INDENIZAÇÃO POR DANOS MORAIS –  Preliminar de incompetência territorial afastada –  Foro do domicilio da autora que é competente para processar a julgar a demanda –  Código de Defesa do Consumidor que aplica-se na hipótese dos autos –  Teoria finalista mitigada –  Vulnerabilidade técnica e informacional quanto ao objeto do contrato constatada –  Todavia, a sentença, no mérito, comporta reforma –  Contrato firmado entre as partes, por escrito, que é claro quanto à exigibilidade de prestações mensais de R$ 400,00, sendo inverossímil a tese autoral de que acreditava que o custo era de R$ 400,00 anuais –  Fatos constitutivos do direito autoral que não foram minimamente demonstrados –  Ônus do pagamento das verbas sucumbenciais invertido –  PRELIMINAR AFASTADA. RECURSO DA AUTORA DESPROVIDO. RECURSO DA RÉ PROVIDO   (TJSP;  Apelação Cível 1005144-79.2019.8.26.0451; Relator (a): Angela Moreno Pacheco de Rezende Lopes; Órgão Julgador: 27ª Câmara de Direito Privado; Foro de Piracicaba - 3ª Vara Cível; Data do Julgamento: 22/01/2021; Data de Registro: 22/01/2021)",FALSE,TRUE,FALSE,FALSE,FALSE,"RI006679K12KW",2021-02-24,"RI006679K0000",2021-01-22,"RI006679K12KW",2021-02-24,"RI006679K12KW",2021-02-24,"Rejeitaram os embargos. V. U.","re","embargos rejeitados","indefinido"
"10051447920198260451","14297835","Apelação Cível","Prestação de Serviços","Angela Moreno Pacheco de Rezende Lopes","Piracicaba","27ª Câmara de Direito Privado",2021-01-22,2021-01-22,"RESCISÃO CONTRATUAL COM PEDIDO DE INDENIZAÇÃO POR DANOS MORAIS –  Preliminar de incompetência territorial afastada –  Foro do domicilio da autora que é competente para processar a julgar a demanda –  Código de Defesa do Consumidor que aplica-se na hipótese dos autos –  Teoria finalista mitigada –  Vulnerabilidade técnica e informacional quanto ao objeto do contrato constatada –  Todavia, a sentença, no mérito, comporta reforma –  Contrato firmado entre as partes, por escrito, que é claro quanto à exigibilidade de prestações mensais de R$ 400,00, sendo inverossímil a tese autoral de que acreditava que o custo era de R$ 400,00 anuais –  Fatos constitutivos do direito autoral que não foram minimamente demonstrados –  Ônus do pagamento das verbas sucumbenciais invertido –  PRELIMINAR AFASTADA. RECURSO DA AUTORA DESPROVIDO. RECURSO DA RÉ PROVIDO   (TJSP;  Apelação Cível 1005144-79.2019.8.26.0451; Relator (a): Angela Moreno Pacheco de Rezende Lopes; Órgão Julgador: 27ª Câmara de Direito Privado; Foro de Piracicaba - 3ª Vara Cível; Data do Julgamento: 22/01/2021; Data de Registro: 22/01/2021)",FALSE,TRUE,FALSE,FALSE,FALSE,"RI006679K12KW",2021-02-24,"RI006679K12KW",2021-02-24,"RI006679K0000",2021-01-22,"RI006679K0000",2021-01-22,"Afastada a preliminar, negaram provimento ao recurso da autora e deram provimento ao recurso da ré. V.U.","re","duvida","indefinido"
"10051447920198260451","14297835","Apelação Cível","Prestação de Serviços","Angela Moreno Pacheco de Rezende Lopes","Piracicaba","27ª Câmara de Direito Privado",2021-01-22,2021-01-22,"RESCISÃO CONTRATUAL COM PEDIDO DE INDENIZAÇÃO POR DANOS MORAIS –  Preliminar de incompetência territorial afastada –  Foro do domicilio da autora que é competente para processar a julgar a demanda –  Código de Defesa do Consumidor que aplica-se na hipótese dos autos –  Teoria finalista mitigada –  Vulnerabilidade técnica e informacional quanto ao objeto do contrato constatada –  Todavia, a sentença, no mérito, comporta reforma –  Contrato firmado entre as partes, por escrito, que é claro quanto à exigibilidade de prestações mensais de R$ 400,00, sendo inverossímil a tese autoral de que acreditava que o custo era de R$ 400,00 anuais –  Fatos constitutivos do direito autoral que não foram minimamente demonstrados –  Ônus do pagamento das verbas sucumbenciais invertido –  PRELIMINAR AFASTADA. RECURSO DA AUTORA DESPROVIDO. RECURSO DA RÉ PROVIDO   (TJSP;  Apelação Cível 1005144-79.2019.8.26.0451; Relator (a): Angela Moreno Pacheco de Rezende Lopes; Órgão Julgador: 27ª Câmara de Direito Privado; Foro de Piracicaba - 3ª Vara Cível; Data do Julgamento: 22/01/2021; Data de Registro: 22/01/2021)",FALSE,TRUE,FALSE,FALSE,FALSE,"RI006679K12KW",2021-02-24,"RI006679K12KW",2021-02-24,"RI006679K0000",2021-01-22,"RI006679K12KW",2021-02-24,"Rejeitaram os embargos. V. U.","re","embargos rejeitados","indefinido"
"10051447920198260451","14297835","Apelação Cível","Prestação de Serviços","Angela Moreno Pacheco de Rezende Lopes","Piracicaba","27ª Câmara de Direito Privado",2021-01-22,2021-01-22,"RESCISÃO CONTRATUAL COM PEDIDO DE INDENIZAÇÃO POR DANOS MORAIS –  Preliminar de incompetência territorial afastada –  Foro do domicilio da autora que é competente para processar a julgar a demanda –  Código de Defesa do Consumidor que aplica-se na hipótese dos autos –  Teoria finalista mitigada –  Vulnerabilidade técnica e informacional quanto ao objeto do contrato constatada –  Todavia, a sentença, no mérito, comporta reforma –  Contrato firmado entre as partes, por escrito, que é claro quanto à exigibilidade de prestações mensais de R$ 400,00, sendo inverossímil a tese autoral de que acreditava que o custo era de R$ 400,00 anuais –  Fatos constitutivos do direito autoral que não foram minimamente demonstrados –  Ônus do pagamento das verbas sucumbenciais invertido –  PRELIMINAR AFASTADA. RECURSO DA AUTORA DESPROVIDO. RECURSO DA RÉ PROVIDO   (TJSP;  Apelação Cível 1005144-79.2019.8.26.0451; Relator (a): Angela Moreno Pacheco de Rezende Lopes; Órgão Julgador: 27ª Câmara de Direito Privado; Foro de Piracicaba - 3ª Vara Cível; Data do Julgamento: 22/01/2021; Data de Registro: 22/01/2021)",FALSE,TRUE,FALSE,FALSE,FALSE,"RI006679K12KW",2021-02-24,"RI006679K12KW",2021-02-24,"RI006679K12KW",2021-02-24,"RI006679K0000",2021-01-22,"Afastada a preliminar, negaram provimento ao recurso da autora e deram provimento ao recurso da ré. V.U.","re","duvida","indefinido"
"10051447920198260451","14297835","Apelação Cível","Prestação de Serviços","Angela Moreno Pacheco de Rezende Lopes","Piracicaba","27ª Câmara de Direito Privado",2021-01-22,2021-01-22,"RESCISÃO CONTRATUAL COM PEDIDO DE INDENIZAÇÃO POR DANOS MORAIS –  Preliminar de incompetência territorial afastada –  Foro do domicilio da autora que é competente para processar a julgar a demanda –  Código de Defesa do Consumidor que aplica-se na hipótese dos autos –  Teoria finalista mitigada –  Vulnerabilidade técnica e informacional quanto ao objeto do contrato constatada –  Todavia, a sentença, no mérito, comporta reforma –  Contrato firmado entre as partes, por escrito, que é claro quanto à exigibilidade de prestações mensais de R$ 400,00, sendo inverossímil a tese autoral de que acreditava que o custo era de R$ 400,00 anuais –  Fatos constitutivos do direito autoral que não foram minimamente demonstrados –  Ônus do pagamento das verbas sucumbenciais invertido –  PRELIMINAR AFASTADA. RECURSO DA AUTORA DESPROVIDO. RECURSO DA RÉ PROVIDO   (TJSP;  Apelação Cível 1005144-79.2019.8.26.0451; Relator (a): Angela Moreno Pacheco de Rezende Lopes; Órgão Julgador: 27ª Câmara de Direito Privado; Foro de Piracicaba - 3ª Vara Cível; Data do Julgamento: 22/01/2021; Data de Registro: 22/01/2021)",FALSE,TRUE,FALSE,FALSE,FALSE,"RI006679K12KW",2021-02-24,"RI006679K12KW",2021-02-24,"RI006679K12KW",2021-02-24,"RI006679K12KW",2021-02-24,"Rejeitaram os embargos. V. U.","re","embargos rejeitados","indefinido"
"10340490720198260577","14279170","Apelação Cível","Prestação de Serviços","Carmen Lucia da Silva","São José dos Campos","25ª Câmara de Direito Privado",2021-01-14,2021-01-14,"PRESTAÇÃO DE SERVIÇOS DE PUBLICIDADE. Ação que visa à rescisão do contrato e à declaração de inexigibilidade de débito. Sentença de improcedência dos pedidos. Apelação da empresa autora. Negócio jurídico firmado por funcionário que se identificou como gerente de vendas. Aplicabilidade da Teoria da Aparência. Validade do contrato em observância ao princípio da boa-fé. Serviços devidamente prestados. Vedação ao enriquecimento sem causa. Sentença mantida. RECURSO NÃO PROVIDO.  (TJSP;  Apelação Cível 1034049-07.2019.8.26.0577; Relator (a): Carmen Lucia da Silva; Órgão Julgador: 25ª Câmara de Direito Privado; Foro de São José dos Campos - 2ª Vara Cível; Data do Julgamento: 14/01/2021; Data de Registro: 14/01/2021)",FALSE,FALSE,FALSE,FALSE,FALSE,"RI005YHY00000",2021-01-14,"RI005YHY00000",2021-01-14,"RI005YHY00000",2021-01-14,"RI005YHY00000",2021-01-14,"Negaram provimento ao recurso. V. U.","re","improvido","indefinido"
"10026737520198260650","13929533","Apelação Cível","Prestação de Serviços","Carlos Abrão","Valinhos","14ª Câmara de Direito Privado",2020-09-03,2020-09-03,"APELAÇÃO - AÇÃO DE RESCISÃO CONTRATUAL COM PEDIDO DE REPETIÇÃO DE INDÉBITO E DE INDENIZAÇÃO POR DANOS MORAIS - CONTRATO DE FIGURAÇÃO - VEICULAÇÃO DE SERVIÇO PUBLICITÁRIO - SENTENÇA DE IMPROCEDÊNCIA - RECURSO - INSTRUMENTO QUE LASTREIA A AVENÇA SUBSCRITA PELO GENITOR DA PESSOA QUE DÁ NOME À MICROEMPRESA NA CONDIÇÃO DE GERENTE - PAGAMENTOS REALIZADOS PELA DEMANDANTE QUE ADVOGAM EM DESFAVOR DE SUA TESE - COMPROVADA A PRESTAÇÃO DO SERVIÇO - FRAUDE OU VÍCIOS INDEMONSTRADOS - ÔNUS QUE INCUMBIA À RECORRENTE - ARTIGO 373, INCISO I, DO CPC - ASSENTE A REGULARIDADE DO CONTRATO E DA COBRANÇA, NÃO HAVENDO QUE SE FALAR DE REPETIÇÃO DE INDÉBITO OU INDENIZAÇÃO POR DANOS MORAIS - ALTERAÇÃO DA VERDADE DOS FATOS NO DECORRER DO PROCESSO QUE BEIRA A LITIGÂNCIA DE MÁ-FÉ - SENTENÇA MANTIDA - RECURSO DESPROVIDO.  (TJSP;  Apelação Cível 1002673-75.2019.8.26.0650; Relator (a): Carlos Abrão; Órgão Julgador: 14ª Câmara de Direito Privado; Foro de Valinhos - 2ª Vara; Data do Julgamento: 03/09/2020; Data de Registro: 03/09/2020)",FALSE,TRUE,FALSE,FALSE,FALSE,"RI00600S10000",2020-09-03,"RI00600S10000",2020-09-03,"RI00600S10000",2020-09-03,"RI00600S10000",2020-09-03,"Negaram provimento ao recurso. V. U.","re","improvido","indefinido"
"10001851620198260047","13852493","Apelação Cível","Prestação de Serviços","Francisco Shintate","Assis","29ª Câmara de Direito Privado",2020-08-12,2020-08-12,"APELAÇÃO CÍVEL –  Ação de rescisão contratual cumulada com pedido indenizatório –  Indeferimento de pedido de justiça gratuita - Concessão de prazo para recolhimento do preparo recursal –  Determinação descumprida –  Deserção configurada –  Recurso não conhecido.  (TJSP;  Apelação Cível 1000185-16.2019.8.26.0047; Relator (a): Francisco Shintate; Órgão Julgador: 29ª Câmara de Direito Privado; Foro de Assis - 1ª Vara Cível; Data do Julgamento: 12/08/2020; Data de Registro: 12/08/2020)",FALSE,TRUE,FALSE,FALSE,FALSE,"RI005MLND0000",2020-08-12,"RI005MLND0000",2020-08-12,"RI005MLND0000",2020-08-12,"RI005MLND0000",2020-08-12,"Não conheceram do recurso. V. U.","re","não conhecido","indefinido"
"10039696120198260318","13735544","Apelação Cível","Prestação de Serviços","Hélio Marquez de Farias","São Paulo","18ª Câmara de Direito Privado",2020-07-09,2020-07-09,"APELAÇÃO CÍVEL. Contrato de prestação de serviços de publicidade em lista telefônica. Ação de rescisão contratual cumulada com restituição de valores pagos e indenização por danos morais. Sentença de improcedência. Insurgência da autora. Inadmissibilidade. Cabia à autora comprovar fato constitutivo de seu direito, ônus do qual não se desincumbiu, como preceitua o artigo 373, inciso I, do Código de Processo Civil. Alegada invalidade do negócio jurídico que se afasta pela comprovação de que a assinatura aposta na avença assim o foi por sócia-proprietária da empresa demandante. Aplicação da teoria da aparência quanto aos poderes desta, em respeito à boa-fé do contratante. Não há falar em anulação do negócio jurídico à vista da existência de vício de consentimento (ameaça), diante da ausência de provas. Sentença mantida. Aplicação do artigo 252 do Regimento Interno do Tribunal de Justiça do Estado de São Paulo. Recurso não provido.  (TJSP;  Apelação Cível 1003969-61.2019.8.26.0318; Relator (a): Hélio Marquez de Farias; Órgão Julgador: 18ª Câmara de Direito Privado; Foro Central Cível - 8ª Vara Cível; Data do Julgamento: 09/07/2020; Data de Registro: 09/07/2020)",FALSE,TRUE,FALSE,FALSE,FALSE,"RI005WPPF0000",2020-07-09,"RI005WPPF0000",2020-07-09,"RI005WPPF0000",2020-07-09,"RI005WPPF0000",2020-07-09,"Negaram provimento ao recurso. V. U.","re","improvido","indefinido"
"21004554120208260000","13646944","Agravo de Instrumento","Prestação de Serviços","Ruy Coppola","Brotas","32ª Câmara de Direito Privado",2020-06-15,2020-06-15,"Agravo de Instrumento. Prestação de serviços de lista telefônica. Ação declaratória de inexistência de relação jurídica c.c. obrigação de não fazer. Pedido de suspensão das cobranças e proibição de negativação do nome do agravante. A tutela só se concede quando houver elementos que evidenciem a probabilidade do direito e o perigo de dano ou o risco ao resultado útil do processo, nos exatos termos do artigo 300 do CPC/2015, o que não ocorre na espécie. Necessidade de contraditório e regular instrução processual. Decisão mantida. Agravo de instrumento improvido.  (TJSP;  Agravo de Instrumento 2100455-41.2020.8.26.0000; Relator (a): Ruy Coppola; Órgão Julgador: 32ª Câmara de Direito Privado; Foro de Brotas - 1ª Vara; Data do Julgamento: 15/06/2020; Data de Registro: 15/06/2020)",FALSE,FALSE,FALSE,FALSE,TRUE,"RI005UOCQ0000",2020-06-15,"RI005UOCQ0000",2020-06-15,"RI005UOCQ0000",2020-06-15,"RI005UOCQ0000",2020-06-15,"Negaram provimento ao recurso. V. U.","re","improvido","indefinido"
"10169395120188260602","13572380","Embargos de Declaração Cível","Prestação de Serviços","Maia da Rocha","Sorocaba","21ª Câmara de Direito Privado",2020-05-19,2020-05-19,"*RECURSO –  Embargos de declaração –  Alegação de omissão, contradição e obscuridade –  Inocorrência –  Circunstâncias de fato que não extrapolaram a esfera de mero aborrecimento - Dano moral não caracterizado - Embargos rejeitados*   (TJSP;  Embargos de Declaração Cível 1016939-51.2018.8.26.0602; Relator (a): Maia da Rocha; Órgão Julgador: 21ª Câmara de Direito Privado; Foro de Sorocaba - 6ª Vara Cível; Data do Julgamento: 19/05/2020; Data de Registro: 19/05/2020)",FALSE,TRUE,FALSE,FALSE,FALSE,"RI005KXFY0000",2020-03-03,"RI005KXFY0000",2020-03-03,"RI005KXFY0000",2020-03-03,"RI005KXFY0000",2020-03-03,"Negaram provimento ao recurso. V. U.","re","improvido","indefinido"
"10169395120188260602","13572380","Embargos de Declaração Cível","Prestação de Serviços","Maia da Rocha","Sorocaba","21ª Câmara de Direito Privado",2020-05-19,2020-05-19,"*RECURSO –  Embargos de declaração –  Alegação de omissão, contradição e obscuridade –  Inocorrência –  Circunstâncias de fato que não extrapolaram a esfera de mero aborrecimento - Dano moral não caracterizado - Embargos rejeitados*   (TJSP;  Embargos de Declaração Cível 1016939-51.2018.8.26.0602; Relator (a): Maia da Rocha; Órgão Julgador: 21ª Câmara de Direito Privado; Foro de Sorocaba - 6ª Vara Cível; Data do Julgamento: 19/05/2020; Data de Registro: 19/05/2020)",FALSE,TRUE,FALSE,FALSE,FALSE,"RI005KXFY0000",2020-03-03,"RI005KXFY0000",2020-03-03,"RI005KXFY0000",2020-03-03,"RI005KXFY12KW",2020-05-19,"Rejeitaram os embargos. V. U.","re","embargos rejeitados","indefinido"
"10169395120188260602","13572380","Embargos de Declaração Cível","Prestação de Serviços","Maia da Rocha","Sorocaba","21ª Câmara de Direito Privado",2020-05-19,2020-05-19,"*RECURSO –  Embargos de declaração –  Alegação de omissão, contradição e obscuridade –  Inocorrência –  Circunstâncias de fato que não extrapolaram a esfera de mero aborrecimento - Dano moral não caracterizado - Embargos rejeitados*   (TJSP;  Embargos de Declaração Cível 1016939-51.2018.8.26.0602; Relator (a): Maia da Rocha; Órgão Julgador: 21ª Câmara de Direito Privado; Foro de Sorocaba - 6ª Vara Cível; Data do Julgamento: 19/05/2020; Data de Registro: 19/05/2020)",FALSE,TRUE,FALSE,FALSE,FALSE,"RI005KXFY0000",2020-03-03,"RI005KXFY0000",2020-03-03,"RI005KXFY12KW",2020-05-19,"RI005KXFY0000",2020-03-03,"Negaram provimento ao recurso. V. U.","re","improvido","indefinido"
"10169395120188260602","13572380","Embargos de Declaração Cível","Prestação de Serviços","Maia da Rocha","Sorocaba","21ª Câmara de Direito Privado",2020-05-19,2020-05-19,"*RECURSO –  Embargos de declaração –  Alegação de omissão, contradição e obscuridade –  Inocorrência –  Circunstâncias de fato que não extrapolaram a esfera de mero aborrecimento - Dano moral não caracterizado - Embargos rejeitados*   (TJSP;  Embargos de Declaração Cível 1016939-51.2018.8.26.0602; Relator (a): Maia da Rocha; Órgão Julgador: 21ª Câmara de Direito Privado; Foro de Sorocaba - 6ª Vara Cível; Data do Julgamento: 19/05/2020; Data de Registro: 19/05/2020)",FALSE,TRUE,FALSE,FALSE,FALSE,"RI005KXFY0000",2020-03-03,"RI005KXFY0000",2020-03-03,"RI005KXFY12KW",2020-05-19,"RI005KXFY12KW",2020-05-19,"Rejeitaram os embargos. V. U.","re","embargos rejeitados","indefinido"
"10169395120188260602","13572380","Embargos de Declaração Cível","Prestação de Serviços","Maia da Rocha","Sorocaba","21ª Câmara de Direito Privado",2020-05-19,2020-05-19,"*RECURSO –  Embargos de declaração –  Alegação de omissão, contradição e obscuridade –  Inocorrência –  Circunstâncias de fato que não extrapolaram a esfera de mero aborrecimento - Dano moral não caracterizado - Embargos rejeitados*   (TJSP;  Embargos de Declaração Cível 1016939-51.2018.8.26.0602; Relator (a): Maia da Rocha; Órgão Julgador: 21ª Câmara de Direito Privado; Foro de Sorocaba - 6ª Vara Cível; Data do Julgamento: 19/05/2020; Data de Registro: 19/05/2020)",FALSE,TRUE,FALSE,FALSE,FALSE,"RI005KXFY0000",2020-03-03,"RI005KXFY12KW",2020-05-19,"RI005KXFY0000",2020-03-03,"RI005KXFY0000",2020-03-03,"Negaram provimento ao recurso. V. U.","re","improvido","indefinido"
